median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
2.1380000000000000e+005,2.9074000000000000e+000,1.6000000000000000e+001,6.6470000000000000e+003,2.0980000000000000e+003,4.6490000000000000e+003,1.9030000000000000e+003,3.7549999999999997e+001,-1.2198999999999999e+002
4.4290000000000000e+005,8.3995999999999995e+000,1.5000000000000000e+001,5.6740000000000000e+003,7.4800000000000000e+002,2.4120000000000000e+003,7.1400000000000000e+002,3.7560000000000002e+001,-1.2194000000000000e+002
3.3340000000000000e+005,6.6478000000000002e+000,2.1000000000000000e+001,1.0687000000000000e+004,1.5400000000000000e+003,4.5520000000000000e+003,1.5200000000000000e+003,3.7549999999999997e+001,-1.2195000000000000e+002
3.5240000000000000e+005,6.6289999999999996e+000,2.5000000000000000e+001,1.3540000000000000e+003,1.9200000000000000e+002,5.9600000000000000e+002,2.2000000000000000e+002,3.7539999999999999e+001,-1.2193000000000001e+002
3.0530000000000000e+005,6.2179000000000002e+000,2.7000000000000000e+001,3.7150000000000000e+003,5.2600000000000000e+002,1.6310000000000000e+003,5.3800000000000000e+002,3.7539999999999999e+001,-1.2194000000000000e+002
2.5960000000000000e+005,5.7610000000000001e+000,3.3000000000000000e+001,2.0950000000000000e+003,3.4200000000000000e+002,9.4100000000000000e+002,3.0400000000000000e+002,3.7530000000000001e+001,-1.2194000000000000e+002
2.4890000000000000e+005,4.6641000000000004e+000,2.9000000000000000e+001,3.5170000000000000e+003,6.4500000000000000e+002,1.7240000000000000e+003,5.8500000000000000e+002,3.7539999999999999e+001,-1.2195000000000000e+002
3.5600000000000000e+005,6.7599000000000000e+000,3.1000000000000000e+001,2.5370000000000000e+003,3.8200000000000000e+002,1.0670000000000000e+003,4.1000000000000000e+002,3.7539999999999999e+001,-1.2194000000000000e+002
2.3600000000000000e+005,3.9908999999999999e+000,1.4000000000000000e+001,5.1060000000000000e+003,1.2070000000000000e+003,2.7380000000000000e+003,1.1080000000000000e+003,3.7539999999999999e+001,-1.2195999999999999e+002
2.1880000000000000e+005,4.2954999999999997e+000,2.3000000000000000e+001,2.2150000000000000e+003,4.7500000000000000e+002,1.2780000000000000e+003,4.9200000000000000e+002,3.7530000000000001e+001,-1.2195999999999999e+002
2.2800000000000000e+005,4.9615000000000000e+000,2.8000000000000000e+001,2.9490000000000000e+003,5.2900000000000000e+002,1.5380000000000000e+003,5.4500000000000000e+002,3.7530000000000001e+001,-1.2195999999999999e+002
2.3590000000000000e+005,2.6198000000000001e+000,1.8000000000000000e+001,2.3750000000000000e+003,6.5200000000000000e+002,1.2520000000000000e+003,5.8600000000000000e+002,3.7530000000000001e+001,-1.2195999999999999e+002
2.0320000000000000e+005,4.7134999999999998e+000,2.8000000000000000e+001,2.3120000000000000e+003,4.9600000000000000e+002,1.3440000000000000e+003,4.6700000000000000e+002,3.7539999999999999e+001,-1.2197000000000000e+002
1.9700000000000000e+005,4.7500000000000000e+000,3.5000000000000000e+001,2.2770000000000000e+003,4.2000000000000000e+002,1.3530000000000000e+003,4.1300000000000000e+002,3.7530000000000001e+001,-1.2197000000000000e+002
2.3640000000000000e+005,5.4298999999999999e+000,2.6000000000000000e+001,2.5060000000000000e+003,3.8700000000000000e+002,1.2730000000000000e+003,4.0600000000000000e+002,3.7530000000000001e+001,-1.2197000000000000e+002
2.2320000000000000e+005,4.5999999999999996e+000,2.8000000000000000e+001,2.8290000000000000e+003,5.6600000000000000e+002,1.6100000000000000e+003,5.4000000000000000e+002,3.7530000000000001e+001,-1.2198000000000000e+002
2.2270000000000000e+005,4.1947000000000001e+000,2.6000000000000000e+001,3.1790000000000000e+003,7.0300000000000000e+002,2.1420000000000000e+003,6.3900000000000000e+002,3.7530000000000001e+001,-1.2198000000000000e+002
2.2500000000000000e+005,5.3879999999999999e+000,2.6000000000000000e+001,2.3320000000000000e+003,3.7100000000000000e+002,1.2850000000000000e+003,4.0400000000000000e+002,3.7539999999999999e+001,-1.2198999999999999e+002
2.4010000000000000e+005,3.9443999999999999e+000,1.8000000000000000e+001,3.5840000000000000e+003,7.1500000000000000e+002,1.6730000000000000e+003,6.6100000000000000e+002,3.7539999999999999e+001,-1.2198999999999999e+002
2.2790000000000000e+005,5.3282999999999996e+000,2.8000000000000000e+001,3.0460000000000000e+003,5.0700000000000000e+002,1.7720000000000000e+003,5.1600000000000000e+002,3.7539999999999999e+001,-1.2198999999999999e+002
2.6860000000000000e+005,4.8403000000000000e+000,2.8000000000000000e+001,2.4140000000000000e+003,4.1500000000000000e+002,1.1060000000000000e+003,4.5300000000000000e+002,3.7549999999999997e+001,-1.2198999999999999e+002
2.7510000000000000e+005,5.1616000000000000e+000,2.9000000000000000e+001,4.1330000000000000e+003,7.4400000000000000e+002,2.0230000000000000e+003,7.4900000000000000e+002,3.7539999999999999e+001,-1.2200000000000000e+002
2.5630000000000000e+005,4.9166999999999996e+000,3.4000000000000000e+001,2.7910000000000000e+003,4.9500000000000000e+002,1.2760000000000000e+003,4.6800000000000000e+002,3.7549999999999997e+001,-1.2201000000000001e+002
3.3240000000000000e+005,4.1590999999999996e+000,2.7000000000000000e+001,6.1030000000000000e+003,1.2490000000000000e+003,3.0260000000000000e+003,1.1340000000000000e+003,3.7549999999999997e+001,-1.2200000000000000e+002
2.8760000000000000e+005,5.0000000000000000e+000,3.2000000000000000e+001,2.5720000000000000e+003,4.0600000000000000e+002,1.1280000000000000e+003,3.9500000000000000e+002,3.7539999999999999e+001,-1.2201000000000001e+002
2.9890000000000000e+005,5.8324999999999996e+000,2.6000000000000000e+001,1.9100000000000000e+003,3.7100000000000000e+002,8.5200000000000000e+002,3.5700000000000000e+002,3.7539999999999999e+001,-1.2200000000000000e+002
2.8760000000000000e+005,5.7057000000000002e+000,2.7000000000000000e+001,1.8900000000000000e+003,3.0300000000000000e+002,8.8900000000000000e+002,3.1400000000000000e+002,3.7530000000000001e+001,-1.2201000000000001e+002
2.2220000000000000e+005,5.0423000000000000e+000,2.5000000000000000e+001,5.4050000000000000e+003,9.3900000000000000e+002,2.8310000000000000e+003,9.2300000000000000e+002,3.7530000000000001e+001,-1.2198999999999999e+002
2.3260000000000000e+005,4.5316999999999998e+000,2.6000000000000000e+001,3.7610000000000000e+003,6.2300000000000000e+002,1.7760000000000000e+003,6.1300000000000000e+002,3.7520000000000003e+001,-1.2197000000000000e+002
2.5830000000000000e+005,5.4359000000000002e+000,2.5000000000000000e+001,3.3330000000000000e+003,5.1100000000000000e+002,1.6710000000000000e+003,5.0400000000000000e+002,3.7509999999999998e+001,-1.2197000000000000e+002
2.3090000000000000e+005,5.0823999999999998e+000,2.3000000000000000e+001,4.9250000000000000e+003,9.4800000000000000e+002,2.5300000000000000e+003,8.9400000000000000e+002,3.7520000000000003e+001,-1.2197000000000000e+002
1.9690000000000000e+005,5.2308000000000003e+000,3.3000000000000000e+001,3.9940000000000000e+003,7.6400000000000000e+002,2.7210000000000000e+003,7.6300000000000000e+002,3.7520000000000003e+001,-1.2195000000000000e+002
2.2350000000000000e+005,4.4107000000000003e+000,2.2000000000000000e+001,5.8110000000000000e+003,1.1250000000000000e+003,3.2150000000000000e+003,1.0860000000000000e+003,3.7509999999999998e+001,-1.2195999999999999e+002
2.2390000000000000e+005,5.2396000000000003e+000,2.6000000000000000e+001,4.2110000000000000e+003,7.4100000000000000e+002,2.3520000000000000e+003,7.3400000000000000e+002,3.7520000000000003e+001,-1.2195999999999999e+002
2.4350000000000000e+005,4.7477999999999998e+000,2.7000000000000000e+001,5.5320000000000000e+003,9.7300000000000000e+002,2.8550000000000000e+003,9.6000000000000000e+002,3.7530000000000001e+001,-1.2193000000000001e+002
4.5110000000000000e+005,8.4045000000000005e+000,7.0000000000000000e+000,2.8258000000000000e+004,3.8640000000000000e+003,1.2203000000000000e+004,3.7010000000000000e+003,3.7530000000000001e+001,-1.2192000000000000e+002
5.0000100000000000e+005,9.7194000000000003e+000,9.0000000000000000e+000,4.9090000000000000e+003,5.7700000000000000e+002,1.9810000000000000e+003,5.9100000000000000e+002,3.7490000000000002e+001,-1.2189000000000000e+002
1.9310000000000000e+005,5.1642999999999999e+000,1.0000000000000000e+001,7.4410000000000000e+003,1.5880000000000000e+003,3.5710000000000000e+003,1.4660000000000000e+003,3.7490000000000002e+001,-1.2192000000000000e+002
2.6440000000000000e+005,5.3813000000000004e+000,2.3000000000000000e+001,4.3140000000000000e+003,6.7600000000000000e+002,1.9720000000000000e+003,6.2300000000000000e+002,3.7479999999999997e+001,-1.2192000000000000e+002
2.4690000000000000e+005,6.0877999999999997e+000,2.6000000000000000e+001,2.0160000000000000e+003,3.2200000000000000e+002,1.1050000000000000e+003,3.5700000000000000e+002,3.7469999999999999e+001,-1.2192000000000000e+002
3.3730000000000000e+005,6.8680000000000003e+000,1.3000000000000000e+001,5.3770000000000000e+003,7.4400000000000000e+002,2.7590000000000000e+003,7.6000000000000000e+002,3.7469999999999999e+001,-1.2191000000000000e+002
2.8480000000000000e+005,6.9920000000000000e+000,2.2000000000000000e+001,9.1670000000000000e+003,1.3730000000000000e+003,4.3190000000000000e+003,1.4040000000000000e+003,3.7549999999999997e+001,-1.2203000000000000e+002
2.1730000000000000e+005,4.9118000000000004e+000,2.6000000000000000e+001,3.0870000000000000e+003,5.3200000000000000e+002,1.5970000000000000e+003,4.8300000000000000e+002,3.7549999999999997e+001,-1.2203000000000000e+002
2.9170000000000000e+005,4.4356999999999998e+000,2.3000000000000000e+001,3.1700000000000000e+003,5.3200000000000000e+002,1.4460000000000000e+003,5.1500000000000000e+002,3.7549999999999997e+001,-1.2204000000000001e+002
2.2380000000000000e+005,4.9463999999999997e+000,2.6000000000000000e+001,2.1450000000000000e+003,3.6900000000000000e+002,1.2850000000000000e+003,3.7700000000000000e+002,3.7539999999999999e+001,-1.2204000000000001e+002
2.2310000000000000e+005,5.2881999999999998e+000,2.5000000000000000e+001,4.2090000000000000e+003,7.3100000000000000e+002,2.5680000000000000e+003,7.0300000000000000e+002,3.7539999999999999e+001,-1.2205000000000000e+002
2.1130000000000000e+005,5.1321000000000003e+000,2.3000000000000000e+001,4.2470000000000000e+003,8.3500000000000000e+002,2.3570000000000000e+003,8.2300000000000000e+002,3.7549999999999997e+001,-1.2205000000000000e+002
2.1850000000000000e+005,3.9666999999999999e+000,2.5000000000000000e+001,4.4580000000000000e+003,9.2200000000000000e+002,2.9980000000000000e+003,8.9000000000000000e+002,3.7530000000000001e+001,-1.2204000000000001e+002
1.5630000000000000e+005,3.1696000000000000e+000,1.7000000000000000e+001,4.0700000000000000e+002,9.7000000000000000e+001,3.0700000000000000e+002,1.0000000000000000e+002,3.7500000000000000e+001,-1.2204000000000001e+002
2.4820000000000000e+005,5.0838000000000001e+000,2.0000000000000000e+001,6.4830000000000000e+003,1.0680000000000000e+003,3.5260000000000000e+003,1.0600000000000000e+003,3.7539999999999999e+001,-1.2206000000000000e+002
1.8600000000000000e+005,4.8213999999999997e+000,3.5000000000000000e+001,1.8670000000000000e+003,3.4300000000000000e+002,1.2130000000000000e+003,3.3800000000000000e+002,3.7539999999999999e+001,-1.2203000000000000e+002
1.7820000000000000e+005,4.1406000000000001e+000,6.0000000000000000e+000,2.9180000000000000e+003,6.7200000000000000e+002,1.9110000000000000e+003,6.3900000000000000e+002,3.7539999999999999e+001,-1.2203000000000000e+002
1.9040000000000000e+005,3.7364000000000002e+000,3.4000000000000000e+001,2.3160000000000000e+003,4.7800000000000000e+002,1.5240000000000000e+003,4.6700000000000000e+002,3.7530000000000001e+001,-1.2204000000000001e+002
2.1030000000000000e+005,3.5350000000000001e+000,3.1000000000000000e+001,1.2400000000000000e+003,2.6400000000000000e+002,7.1900000000000000e+002,2.3600000000000000e+002,3.7539999999999999e+001,-1.2202000000000000e+002
2.0800000000000000e+005,5.0739000000000001e+000,1.6000000000000000e+001,4.4580000000000000e+003,8.5600000000000000e+002,3.0380000000000000e+003,8.7000000000000000e+002,3.7539999999999999e+001,-1.2203000000000000e+002
1.8330000000000000e+005,3.2559999999999998e+000,1.8000000000000000e+001,1.7460000000000000e+003,4.3700000000000000e+002,1.2680000000000000e+003,4.0400000000000000e+002,3.7530000000000001e+001,-1.2203000000000000e+002
2.4570000000000000e+005,6.0667000000000000e+000,1.9000000000000000e+001,4.5720000000000000e+003,7.1200000000000000e+002,2.3460000000000000e+003,7.0900000000000000e+002,3.7530000000000001e+001,-1.2201000000000001e+002
2.4220000000000000e+005,5.7072000000000003e+000,2.1000000000000000e+001,4.2800000000000000e+003,6.7300000000000000e+002,2.2160000000000000e+003,6.8100000000000000e+002,3.7530000000000001e+001,-1.2202000000000000e+002
1.8170000000000000e+005,4.9866999999999999e+000,7.0000000000000000e+000,6.3520000000000000e+003,1.3900000000000000e+003,3.2230000000000000e+003,1.3160000000000000e+003,3.7509999999999998e+001,-1.2200000000000000e+002
2.9940000000000000e+005,5.1436999999999999e+000,4.0000000000000000e+000,7.4770000000000000e+003,1.5760000000000000e+003,2.9370000000000000e+003,1.5060000000000000e+003,3.7719999999999999e+001,-1.2192000000000000e+002
2.1950000000000000e+005,5.3470000000000004e+000,2.2000000000000000e+001,4.6380000000000000e+003,7.1600000000000000e+002,2.3020000000000000e+003,6.8700000000000000e+002,3.7719999999999999e+001,-1.2192000000000000e+002
2.3180000000000000e+005,5.7233000000000001e+000,2.5000000000000000e+001,4.3770000000000000e+003,6.6800000000000000e+002,2.0380000000000000e+003,6.7100000000000000e+002,3.7710000000000001e+001,-1.2191000000000000e+002
2.2130000000000000e+005,4.4696999999999996e+000,2.6000000000000000e+001,3.8160000000000000e+003,6.3700000000000000e+002,1.9350000000000000e+003,6.4200000000000000e+002,3.7719999999999999e+001,-1.2193000000000001e+002
2.1380000000000000e+005,4.9107000000000003e+000,2.6000000000000000e+001,2.8060000000000000e+003,4.5900000000000000e+002,1.4530000000000000e+003,4.4400000000000000e+002,3.7719999999999999e+001,-1.2193000000000001e+002
2.0600000000000000e+005,4.2281000000000004e+000,2.6000000000000000e+001,4.8220000000000000e+003,8.4500000000000000e+002,2.2880000000000000e+003,8.0500000000000000e+002,3.7710000000000001e+001,-1.2193000000000001e+002
2.7110000000000000e+005,5.0143000000000004e+000,1.5000000000000000e+001,6.4730000000000000e+003,1.0270000000000000e+003,2.4840000000000000e+003,9.7000000000000000e+002,3.7710000000000001e+001,-1.2194000000000000e+002
3.3650000000000000e+005,7.2493999999999996e+000,6.0000000000000000e+000,8.0720000000000000e+003,1.0500000000000000e+003,3.3860000000000000e+003,1.0620000000000000e+003,3.7710000000000001e+001,-1.2195999999999999e+002
3.1560000000000000e+005,5.1406000000000001e+000,4.6000000000000000e+001,1.2800000000000000e+003,2.0900000000000000e+002,5.1200000000000000e+002,2.0800000000000000e+002,3.7640000000000001e+001,-1.2192000000000000e+002
5.0000100000000000e+005,8.3337000000000003e+000,2.4000000000000000e+001,3.1660000000000000e+003,4.2400000000000000e+002,1.0810000000000000e+003,4.0000000000000000e+002,3.7659999999999997e+001,-1.2193000000000001e+002
2.8540000000000000e+005,7.3159999999999998e+000,1.3000000000000000e+001,3.7420000000000000e+003,5.5500000000000000e+002,1.5900000000000000e+003,5.5900000000000000e+002,3.7689999999999998e+001,-1.2192000000000000e+002
3.2300000000000000e+005,6.4993999999999996e+000,1.8000000000000000e+001,7.3970000000000000e+003,1.1370000000000000e+003,3.1260000000000000e+003,1.1150000000000000e+003,3.7659999999999997e+001,-1.2190000000000001e+002
2.9190000000000000e+005,7.2210999999999999e+000,2.3000000000000000e+001,1.6550000000000000e+003,2.2300000000000000e+002,7.0600000000000000e+002,2.1900000000000000e+002,3.7680000000000000e+001,-1.2192000000000000e+002
2.2560000000000000e+005,4.4086999999999996e+000,3.0000000000000000e+000,2.4560000000000000e+003,5.8200000000000000e+002,7.9300000000000000e+002,4.5600000000000000e+002,3.7700000000000003e+001,-1.2193000000000001e+002
2.5960000000000000e+005,5.9344999999999999e+000,2.3000000000000000e+001,2.1790000000000000e+003,3.0800000000000000e+002,9.2600000000000000e+002,2.9900000000000000e+002,3.7689999999999998e+001,-1.2191000000000000e+002
2.6290000000000000e+005,6.1769999999999996e+000,2.0000000000000000e+001,1.8040000000000000e+003,2.5400000000000000e+002,8.3100000000000000e+002,2.6000000000000000e+002,3.7680000000000000e+001,-1.2191000000000000e+002
2.5730000000000000e+005,5.8170000000000002e+000,1.8000000000000000e+001,3.6310000000000000e+003,5.4700000000000000e+002,1.7000000000000000e+003,5.2000000000000000e+002,3.7680000000000000e+001,-1.2191000000000000e+002
2.5920000000000000e+005,6.3132000000000001e+000,1.8000000000000000e+001,2.8760000000000000e+003,4.2300000000000000e+002,1.3950000000000000e+003,4.2700000000000000e+002,3.7689999999999998e+001,-1.2191000000000000e+002
3.3970000000000000e+005,6.3372999999999999e+000,1.2000000000000000e+001,7.4900000000000000e+003,1.2070000000000000e+003,3.3290000000000000e+003,1.1360000000000000e+003,3.7680000000000000e+001,-1.2189000000000000e+002
3.3720000000000000e+005,7.3330000000000002e+000,2.3000000000000000e+001,2.2340000000000000e+003,2.7000000000000000e+002,8.5400000000000000e+002,2.8600000000000000e+002,3.7680000000000000e+001,-1.2188000000000000e+002
